_chgType,ID,ASSET_ID,ORG_ID,PERIOD,PLANNED_AMOUNT,ACTUAL_AMOUNT,ACCUMULATED_DEPRECIATION,NET_BOOK_VALUE,STATUS,EXECUTED_AT,POSTED,POSTED_AT,POSTED_BY,VOUCHER_ID,BUSINESS_DATE,CURRENCY_ID,EXCHANGE_RATE,AMOUNT_SOURCE,AMOUNT_FUNCTIONAL,DEL_VERSION,VERSION,CREATED_BY,CREATE_TIME,UPDATED_BY,UPDATE_TIME
A,87,67,1,2028-09,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_125,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,88,67,1,2028-10,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_126,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,89,67,1,2028-11,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_127,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,90,67,1,2028-12,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_128,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,91,67,1,2029-01,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_129,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,92,67,1,2029-02,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_130,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,93,67,1,2029-03,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_131,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,94,67,1,2029-04,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_132,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,95,67,1,2029-05,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_133,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,96,67,1,2029-06,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_134,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,97,67,1,2029-07,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_135,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,98,67,1,2029-08,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_136,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,99,67,1,2029-09,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_137,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
